type,job,job_require,course_acquire,course,path
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,CN310,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'include<', 'CN310']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF222,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF222']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF210,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF210']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software engineering,SF212,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym<', 'Software engineering', 'include<', 'SF212']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software engineering,SF212,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'include<', 'SF212']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,CN310,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'include<', 'CN310']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF222,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF222']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF210,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF210']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software engineering,SF212,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'Software engineering', 'include<', 'SF212']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,CN310,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'include<', 'CN310']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF222,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF222']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF210,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF210']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,CN310,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'include<', 'CN310']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF222,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF222']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF210,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF210']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,CN310,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'include<', 'CN310']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF222,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF222']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF210,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF210']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software engineering,SF212,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering', 'include<', 'SF212']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software engineering,SF212,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'include<', 'SF212']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,CN310,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'include<', 'CN310']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF222,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF222']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF210,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF210']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,CN310,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'include<', 'CN310']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,CN310,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'include<', 'CN310']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF222,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF222']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF210,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF210']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software engineering,SF212,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym<', 'Software engineering', 'include<', 'SF212']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software engineering,SF212,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'include<', 'SF212']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,CN310,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'include<', 'CN310']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF222,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF222']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF210,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF210']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF222,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF222']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF210,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF210']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software engineering,SF212,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering', 'include<', 'SF212']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,CN310,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'include<', 'CN310']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF222,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF222']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF210,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF210']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,CN310,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'include<', 'CN310']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF222,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF222']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF210,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF210']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,CN310,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'include<', 'CN310']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Engineering,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF220,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF220']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF222,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF222']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF230,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF230']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software Development,SF210,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF210']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software engineering,SF212,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software Engineer', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering', 'include<', 'SF212']"
multi_hop_synonym,Fullstack (Insurance) #1,Software Development,Software engineering,SF212,"['Fullstack (Insurance) #1', 'require>', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'include<', 'SF212']"
